id,name_cn,name_en,landmark_catalog_name,description_cn,description_en,map_name,x,y,landmark_catalog_id,landmark_catalog_uniform_id,map_id
821781,可跳,Translation Pending,Tips and Tricks,跳跃+重击可以上去（很容易跳，注意是进寺庙前左转角落里）寺庙外蓝圈的地方进去,Translation Pending,The New West - Pagoda Realm,-0.3892657150931882,0.8867080061874617,3362,17,52
821965,从这边跳下去回到树珍珠,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Pagoda Realm,-0.44371989845834037,0.8680153028453645,3362,17,52
821953,前往龟岛,Translation Pending,Tips and Tricks,一路滑雪下来后到达龟岛。<div>不要在这里标亢金星君和青背龙了，在下一张地图</div>,Translation Pending,The New West - Pagoda Realm,-0.32517148913910887,0.9605582610372352,3362,17,52
821969,近路,Translation Pending,Tips and Tricks,此处在一朵地莲精的斜后方石壁上有一条阶梯，可以直接到海上僧守着的宝箱旁边,Translation Pending,The New West - Pagoda Realm,-0.561875351068295,0.9793711233545963,3362,17,52
821971,前有初音未来,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Pagoda Realm,-0.9413835414859477,0.682519461791145,3362,17,52
821972,浮屠塔方向错误,Translation Pending,Tips and Tricks,正确方向是直线偏右一点，没有向右后大拐,Translation Pending,The New West - Pagoda Realm,-0.570121676904364,0.6303997114766702,3362,17,52
821973,地图有问题这里是连着的,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Pagoda Realm,-0.762627366975579,0.9929085978675971,3362,17,52
821970,隐藏打坐路径,Translation Pending,Secret Location,<p>打碎丹药宝座后面的木栅栏，里面有个小怪，击败小怪后，可以进行打坐</p>,Translation Pending,The New West - Pagoda Realm,-0.7247174216778944,0.5946705552623115,3363,18,52
821793,苦海北岸,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Bitter Lake,-0.9582534802131022,0.34490784927362483,3365,0,53
821796,极乐谷-一念壁,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Bitter Lake,-0.3853123566710792,1.1294804640673135,3365,0,53
821797,极乐谷-快活林,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Bitter Lake,-0.25136478027141607,1.294766096809866,3365,0,53
821795,苦海-戒语廊,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Bitter Lake,-0.5934632198811016,0.7285464860428306,3365,0,53
821794,苦海-北岸,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p><p>土地庙披挂铸造解锁【龙鳞套装】<br></p>,Translation Pending,The New West - Bitter Lake,-1.0970381683003154,0.18180796395309073,3365,0,53
821834,一念壁石道旁,Translation Pending,Meditation Spot,<p>[地点描述]:击败不白，坐上去欣赏风景可得一个技能点</p>,Translation Pending,The New West - Bitter Lake,-0.28759826830912516,1.2397936103073164,3366,1,53
821820,戒语廊佛像前,Translation Pending,Meditation Spot,<p>[地点描述]:坐上去欣赏风景可得一个技能点</p>,Translation Pending,The New West - Bitter Lake,-0.5490606804984282,0.765198304393806,3366,1,53
821921,宝箱,Translation Pending,Chest,<p>[奖励物品]钱和镔铁砂</p>,Translation Pending,The New West - Bitter Lake,-0.8871671964716654,0.21122691087263945,3367,2,53
821819,宝箱,Translation Pending,Chest,<p>[奖励物品]:寒铁叶</p>,Translation Pending,The New West - Bitter Lake,-0.7378190297410185,0.6216080895434004,3367,2,53
821816,宝箱,Translation Pending,Chest,<p>[奖励物品]:玲珑内丹?&nbsp; or镔铁砂</p><p><br></p>,Translation Pending,The New West - Bitter Lake,-0.497320928967099,0.4405394455235552,3367,2,53
821831,燃葫芦,Translation Pending,Chest,<p>[奖励物品]:</p><p>从一念壁土地庙出发，下附图</p><p>这个地方尽头可以顺便拿 想蕴</p><p>在路过一个笋一样的地莲精后面右手边的棺材里，边上有个怪看着 不打怪顺路跑可能会错过</p>,Translation Pending,The New West - Bitter Lake,-0.37739529189485665,1.2239912016927263,3367,2,53
821810,宝箱,Translation Pending,Chest,<p>[奖励物品]:寒铁叶/镔铁砂</p>,Translation Pending,The New West - Bitter Lake,-0.9428452126645084,0.5472969449232608,3367,2,53
821805,宝箱,Translation Pending,Chest,<p>[奖励物品]:打龙给的</p>,Translation Pending,The New West - Bitter Lake,-1.002835452683513,0.19577029290172732,3367,2,53
821924,宝箱,Translation Pending,Chest,<p>[奖励物品]:寒铁叶*2或者镔铁砂</p><p>拿了碧藕金丹地图边还能往下跳，有两只怪，顺着路走到尽头</p>,Translation Pending,The New West - Bitter Lake,-1.125351956129009,0.23552460498819983,3367,2,53
821932,宝箱,Translation Pending,Chest,打完辰龙旁边码头上,Translation Pending,The New West - Bitter Lake,-1.0841888130265431,0.4599650786510523,3367,2,53
821905,棺材宝箱,Translation Pending,Chest,<p>[奖励物品]:镔铁砂（补一张能以头做参考的图）</p>,Translation Pending,The New West - Bitter Lake,-0.9984698991241601,0.2356990908933767,3367,2,53
821824,宝箱,Translation Pending,Chest,<p>[奖励物品]:镔铁砂</p>,Translation Pending,The New West - Bitter Lake,-0.4066901210710796,1.005416633831473,3367,2,53
821804,棺材宝箱,Translation Pending,Chest,<p>[奖励物品]:玲珑内丹</p>,Translation Pending,The New West - Bitter Lake,-1.0496476328154927,0.2992557195820922,3367,2,53
821806,碧藕金丹,Translation Pending,Pill,<p>[注意事项]:上香点往左看，往第三张图那边走就行，这棵树很明显。（第四张图，箭头那棵树根位置）</p>,Translation Pending,The New West - Bitter Lake,-1.119895158216167,0.20422922927099307,3368,3,53
821814,龟泪,Translation Pending,Vessel/Drink/Soak,<p>[注意事项]</p><p>找到蛇将的骸骨后出现</p>,Translation Pending,The New West - Bitter Lake,-0.9530248360952669,0.31484002473284534,3369,4,53
821803,十二重楼胶,Translation Pending,Vessel/Drink/Soak,<p>击败青背龙后开宝箱出现</p><p>饮酒后一定时间内，较大增加下次聚形</p><p>散气破隐一击的伤害</p>,Translation Pending,The New West - Bitter Lake,-1.0573124495512332,0.14535575568872616,3369,4,53
821811,蓝桥风月,Translation Pending,Vessel/Drink/Soak,<p>可装三个泡酒物</p><div>每次喝酒恢复36%，饮酒增加少许移动速度</div><div>在湖中</div>,Translation Pending,The New West - Bitter Lake,-0.9293667742150831,0.5666791453195543,3369,4,53
821821,[丹方]聚珍伏虎丸,Translation Pending,Formula,<p>[注意事项]:在打坐的下面</p>,Translation Pending,The New West - Bitter Lake,-0.5105853366615349,0.8149957651422852,3370,5,53
821832,想蕴,Translation Pending,Key Item,<p>[获取方式]: 一念壁篝火右前方边缘处跳下<br>在石柱处可以跳下 一路向上走</p><p>看到老鼠逃走后调查石头得到</p><p>[用途]:</p>,Translation Pending,The New West - Bitter Lake,-0.32177464832150804,1.2136333166324107,3371,6,53
821817,如意画轴,Translation Pending,Key Item,<p>[获取方式]:先打败一次辰龙，进对话，回黄风岭地窟找狗拿药（可能要跟辰龙来回跑两次）狗会有个招呼选项，在炼丹上面，点了就行了<br><br></p><p>[用途]:可以回到快乐老家了</p>,Translation Pending,The New West - Bitter Lake,-1.0871353858777866,0.42048162782285203,3371,6,53
821952,铜佛坠(概率),Translation Pending,Curio,<p>[获取方式]：打怪掉落，不确定是否为概率掉落</p><p>[属性]：增加四灾抗性各5点</p><p>补充：可以拥有多个相同珍玩并可装备，不确定是否为bug</p>,Translation Pending,The New West - Bitter Lake,-0.49369056079635243,0.35992976542391375,3372,7,53
821833,未来珠,Translation Pending,Curio,<p>[获取方式]:极其重要，可用来抵挡致命伤害（在前一个房间）</p>,Translation Pending,The New West - Bitter Lake,-0.3577718435510917,1.214481528400185,3372,7,53
821923,赤发鬼精魄,Translation Pending,Spirit,<p>[获取方式]：更正赤发鬼精魄位置</p>,Translation Pending,The New West - Bitter Lake,-0.4323478197487418,0.846958946345282,3374,9,53
821818,寅虎,Translation Pending,Characters,<p>[相关事件]:<br></p><p><br></p><p>[奖励]:</p>,Translation Pending,The New West - Bitter Lake,-0.9621350047914916,0.4504423481057387,3378,10,53
821823,小和尚,Translation Pending,Characters,<p>[相关事件]:来到这里后先找小和尚触发拜4佛任务，拜完后<br></p><p>再来找小佛，完成后八戒会离队</p><p>注：先找小和尚，然后从左手边开始拜佛，不要先去右边（右边必须拜佛开路，先走会白白走半天）</p><p>[奖励]:</p>,Translation Pending,The New West - Bitter Lake,-0.5113832205363451,0.9137606366415696,3378,10,53
821809,斗笠和尚支线1,Translation Pending,Characters,<p>[相关事件]:和尚支线</p><p>打完三只小怪后对话</p><p>注：人物在苦海，不在如意画轴中</p><p>[奖励]:完成后给禁字决。这是解锁二郎神的必要任务</p>,Translation Pending,The New West - Bitter Lake,-0.9268421873614443,0.48462097366528667,3378,10,53
821950,戌狗（在如意画卷内，不在地图上）,Translation Pending,Characters,<p>[相关事件]:打完寅虎<br></p><p><br></p><p>[奖励]:会给你特殊丹药</p>,Translation Pending,The New West - Bitter Lake,-0.9454091833488292,0.4427846695818687,3378,10,53
821922,寅虎,Translation Pending,Characters,<p>（在如意画轴，不在地图点位）</p><p>[相关事件]:可强化装备，可进行两次挑战<br></p><p><br></p><p>[奖励]:第一次胜利后获得虎变身，同时珍玩栏位+1，对话披挂可解锁金装玄铁套，后续可以无限次数挑战</p>,Translation Pending,The New West - Bitter Lake,-0.9656499516269434,0.4496810475992419,3378,10,53
821808,辰龙,Translation Pending,Characters,<p>[相关事件]:<br></p><p>1.在水边自言自语，过去以后触发boss战（很菜）</p><p>2.打赢后会撒泼要仙丹吃，找（黄风地窟）狗子聊天领了仙丹喂他</p><p>3.给你如意画轴，可以随时回到类似传火祭祀场的地方</p><p>注:如果拿了仙丹还不能触发剧情就再找一次狗子之后再给仙丹</p><p>画轴的铁匠寅虎记得切磋，打赢给个很强的变身</p><p>打赢给变身术乌川可以变身寅虎，并且可以解锁第三珍宝位</p><p>更正：玄铁套打赢一次就给，对话披挂就行</p><p>[奖励]:</p><p>如意画轴</p>,Translation Pending,The New West - Bitter Lake,-1.0866028470030642,0.4166947241752865,3378,10,53
821807,猪八戒,Translation Pending,Characters,<p>[相关事件]:<br></p><p>打败亢金星君后，八戒就会和你共同冒险一段时间</p><p>闲置时，猪八戒很长的几段对话，介绍西天队伍的趣事。</p><p>[奖励]:</p>,Translation Pending,The New West - Bitter Lake,-1.000807748823064,0.28315929717705046,3378,10,53
821830,不白,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p><br></p><p>[攻略要点]:</p>,Translation Pending,The New West - Bitter Lake,-0.39653547958377544,1.1565069052549006,3379,11,53
821925,不白,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p><br></p><p>[攻略要点]:不白逃跑后会再打一次</p>,Translation Pending,The New West - Bitter Lake,-0.3037375954353365,1.247821850534109,3379,11,53
821812,无量蝠,Translation Pending,Yaoguai Chief,"<p><span style=""font-family: var(--van-base-font);"">[攻略要点]:</span></p><p><span style=""font-family: var(--van-base-font);"">需要八戒跟随，注意会被冰冻</span><br></p><p>打败黄眉大王再回来，这个BOSS会消失</p><p><br></p><p>（存疑，判定应该在黄眉打完之前的其他boss或事件，推荐尽早打掉）</p>",Translation Pending,The New West - Bitter Lake,-0.5161360589540891,0.15160963180302645,3379,11,53
821808,辰龙,Translation Pending,Yaoguai King,<p>[奖励]:</p><p><br></p><p>[攻略要点]:</p>,Translation Pending,The New West - Bitter Lake,-1.0602007315541186,0.43327958302714364,3380,12,53
821954,亢金星君,Translation Pending,Yaoguai King,<p>[奖励]:</p><p>龙珠</p><p>[攻略要点]:</p><p>注意躲避地上雷电残留</p>,Translation Pending,The New West - Bitter Lake,-1.0569062390813713,0.23444529086823707,3380,12,53
821802,青背龙,Translation Pending,Yaoguai King,<p>[奖励]:</p><p>龙珠，瑶山爪（做武器飞龙宝杖用），细金线<br></p><p>[攻略要点]:定风珠可打断附魔，打断后尽量压着打否则可能再次附魔</p><p>把分身术点满压着他打，不让他出二阶段就能随便拿捏</p><p>如果出了二阶段就拉开距离，等他右手背身，这是出转圈圈的前摇，躲过两段转圈圈之后滚到背面，A四下接重棍切手技，此时一定会识破他的甩尾，打出硬直再接重击补伤害，然后拉走重复此流程。</p>,Translation Pending,The New West - Bitter Lake,-1.0362998741801732,0.15436111432255473,3380,12,53
821815,落伽香藤,Translation Pending,Luojia Fragrant Vine,<p>[获得方式]:进门打两只小怪就能拿</p>,Translation Pending,The New West - Bitter Lake,-0.5503653709287448,0.31661865043531634,3376,13,53
821827,佛像3,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Bitter Lake,-0.6410358876351268,0.8190408117379775,3381,17,53
821837,地图编辑注,Translation Pending,Tips and Tricks,因为龟岛没什么参照物，就随便画了。。相信大家能看懂<div>如果看不懂麻烦评论，我就再润色一下</div>,Translation Pending,The New West - Bitter Lake,-1.2293341053731979,0.24120739563689142,3381,17,53
821826,佛像2,Translation Pending,Tips and Tricks,下来楼梯右转,Translation Pending,The New West - Bitter Lake,-0.6052574898164096,0.8761731924499685,3381,17,53
821813,蛇将的骸骨,Translation Pending,Tips and Tricks,和八戒来会触发boss战，单人好像就不会触发<div>更新：单人来可以触发，无量蝠打完再去跟蛇骨互动，正常掉落龟泪</div>,Translation Pending,The New West - Bitter Lake,-0.4369082370163824,0.18051629637999156,3381,17,53
821825,佛像1,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Bitter Lake,-0.5813169508570581,0.9270441656109938,3381,17,53
821951,先别急着上山,Translation Pending,Tips and Tricks,先处理辰龙和蛇将的支线任务,Translation Pending,The New West - Bitter Lake,-0.7463962562575261,0.39336922907176586,3381,17,53
821829,山路堵死 ,Translation Pending,Tips and Tricks,拜4个佛像开路，路在大佛像的肚子，从右边的楼梯上去,Translation Pending,The New West - Bitter Lake,-0.46011816448813647,0.9896046981298952,3381,17,53
821828,佛像4,Translation Pending,Tips and Tricks,从开始土地庙左边走 顺着拜 在地底下,Translation Pending,The New West - Bitter Lake,-0.3912464727998213,0.8928241154383869,3381,17,53
821914,想蕴燃呼噜捷径在这里,Translation Pending,Tips and Tricks,第一次打不白的平台，朝右边悬崖有颗树那走过去，可以慢慢跳下去,Translation Pending,The New West - Bitter Lake,-0.38693971091393564,1.148436410829575,3381,17,53
821849,极乐谷-快活林,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Valley of Ecstasy,-0.4730781608360246,0.3172378984172326,3384,0,54
821856,极乐谷-无忧涧,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Valley of Ecstasy,-0.3194501186989953,0.19068274860401857,3384,0,54
821852,极乐谷-瓜田,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Valley of Ecstasy,-0.2113199033604758,0.160100445507652,3384,0,54
821862,罪业塔林,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Valley of Ecstasy,-0.558372897530603,0.6363799154387664,3384,0,54
821935,极乐谷-长生大道,Translation Pending,Shrine,<p>旁边有怪（双刀僧），建议满状态来，来的路比较长，难以补状态。类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - Valley of Ecstasy,-0.6345694806971665,0.8387796695821663,3384,0,54
821976,玲珑丹宝箱,Translation Pending,Chest,<p>[奖励物品]:玲珑内丹</p>,Translation Pending,The New West - Valley of Ecstasy,-1.1164508854922701,0.7169871680817863,3386,2,54
821930,宝箱,Translation Pending,Chest,在刚吸收的神魂三将后面<div>碎金片 寒铁叶</div>,Translation Pending,The New West - Valley of Ecstasy,-0.6103156821699542,0.9323673427860513,3386,2,54
821979,大门进来直走一块大石头后,Translation Pending,Chest,<p>[奖励物品]:</p>,Translation Pending,The New West - Valley of Ecstasy,-0.3214219378284042,0.9373391407369098,3386,2,54
821982,宝箱,Translation Pending,Chest,<p>[奖励物品]:有个宝箱漏了，在树下</p>,Translation Pending,The New West - Valley of Ecstasy,-0.3557875392107519,0.6442007791017801,3386,2,54
821985,宝箱,Translation Pending,Chest,<p>路线一：图一是面朝冰蛙的方向，后退来到图二，走上楼梯后左转，两条路，走左侧岔路一直向前即可看到，会刷一只隼居士。</p><p>路线二：从拿到白狐豪的门一直向上即可来到图四位置，走中间岔路</p><p>[奖励物品]:镔铁砂/寒铁叶</p>,Translation Pending,The New West - Valley of Ecstasy,-0.478988083594146,0.36543064496005684,3386,2,54
821986,宝箱,Translation Pending,Chest,<p>路线一：图一是面朝冰蛙的方向，后退来到图二，走上楼梯后左转，两条路，走左侧岔路一直向前即可看到，会刷一只隼居士。</p><p>路线二：从拿到白狐豪的门一直向上即可来到图四位置，走中间岔路</p><p>[奖励物品]:镔铁砂/寒铁叶</p>,Translation Pending,The New West - Valley of Ecstasy,-0.478988083594146,0.36543064496005684,3386,2,54
821987,棺材宝箱,Translation Pending,Chest,打完巨人后旁边有个宝箱,Translation Pending,The New West - Valley of Ecstasy,-0.415783325427725,0.9312233724573815,3386,2,54
821983,宝箱,Translation Pending,Chest,<p>[奖励物品]:有一个塔三个小怪守着</p>,Translation Pending,The New West - Valley of Ecstasy,-0.3372329264095413,0.17784206337378805,3386,2,54
821988,铁骨银参(概率),Translation Pending,Vessel/Drink/Soak,<p>打老山参有几率爆 上品泡酒物</p>,Translation Pending,The New West - Valley of Ecstasy,-0.4630413724803475,0.6884699256730187,3388,4,54
821916,铁骨银参(随机),Translation Pending,Vessel/Drink/Soak,<p>[注意事项]</p>,Translation Pending,The New West - Valley of Ecstasy,-0.5824184986277601,0.6346139607082506,3388,4,54
821884,酒品-琼浆,Translation Pending,Vessel/Drink/Soak,<p>[注意事项]可以恢复少许法力</p>,Translation Pending,The New West - Valley of Ecstasy,-0.4458567509587681,0.6916951676921173,3388,4,54
821857,白狐毫,Translation Pending,Key Item,"<p>[获取方式]:路过靠近会触发女声对话，给你变身狐狸（不能打架）<span style=""font-family: var(--van-base-font);"">的道具，请你带她去小雷音寺偏殿看人（头目 不空）,打完不空后回来对话可以拿到白狐毫珍玩</span></p><p>[任务道具]:白狐毫：变身白狐（提交后消失，可用于跑图，不推荐做完任务后提交）</p><p>[用途]:白狐毫：少许增加变身维持时间</p>",Translation Pending,The New West - Valley of Ecstasy,-0.4258023343760158,0.36134365380571865,3390,6,54
821957,雷火印(随机),Translation Pending,Curio,<p>[获取方式]:击杀雷电长老有几率获得</p><p>「一定程度上增加［法力上限］」</p>,Translation Pending,The New West - Valley of Ecstasy,-0.41638192363609505,0.15634831516086933,3391,7,54
821858,兽与佛(随机),Translation Pending,Curio,<p>[获取方式]击败庙门前双刀僧侣（罪业塔林附近也可掉，推荐在罪业塔林刷，离得近）概率获得</p><p>少许增加暴击伤害</p>,Translation Pending,The New West - Valley of Ecstasy,-0.5514078755181231,0.6949156377447707,3391,7,54
821933,金棕衣(概率),Translation Pending,Curio,<p>[获取方式]:从第三回【极乐谷-长生大道】土地庙出发，进入土地庙前方木门之后往左前方走，击败前方雪地上的焦面鬼王（超大巨人）即可获得</p>,Translation Pending,The New West - Valley of Ecstasy,-1.0859176023734278,0.6856347328320282,3391,7,54
821929,[头冠]鳖宝头骨(概率),Translation Pending,Curio,<p>[获取方式]:击杀鳖宝概率掉落</p>,Translation Pending,The New West - Valley of Ecstasy,-0.7010999617165226,0.7599593433171492,3391,7,54
821984,山珍蓑衣,Translation Pending,Curio,<p>[获取方式]:打老山参精掉落</p>,Translation Pending,The New West - Valley of Ecstasy,-0.442475261958748,0.6774012871723869,3391,7,54
821859,不能精魄,Translation Pending,Spirit,<p>[获取方式]:击败“不能”获得</p>,Translation Pending,The New West - Valley of Ecstasy,-0.3243999055566462,0.13105950374958297,3393,9,54
821896,神魂·三将,Translation Pending,Spirit,<p>[获取方式]:倒地上的树人，互动就可以吸取</p><p>---</p><p>雪地里发现个魔将的尸体，互动得到【神魂·三将】<br></p>,Translation Pending,The New West - Valley of Ecstasy,-0.6159745741458664,0.9635906298618551,3393,9,54
821885,老人参精魄,Translation Pending,Spirit,<p>[获取方式]:</p>,Translation Pending,The New West - Valley of Ecstasy,-0.4524413210697844,0.6763322656575781,3393,9,54
821861,鸦香客精魄,Translation Pending,Spirit,攻略：从一个大石柱那里一直走下去，右前方水池里就能看到。建议直接分身加定身，精英怪伤害很高，有隐身和冰冻，中技能容易被秒。,Translation Pending,The New West - Valley of Ecstasy,-0.28314690709203205,0.20762427193356814,3393,9,54
821879,斗笠和尚支线3,Translation Pending,Characters,<p>[相关事件]:<br></p><p>1.完成斗笠和尚支线2后，到瓜田会触发和他的boss战</p><p>2.boss战后，弥勒佛出现并给予【禁字术】</p><p><br></p><p>[奖励]:</p><p>【禁字术】<br></p>,Translation Pending,The New West - Valley of Ecstasy,-0.21321227230248496,0.12466259110111366,3396,10,54
821881,斗笠和尚支线2,Translation Pending,Characters,<p>[相关事件]:<br></p><p>会在这里说要火，用画圈法术即可</p><p>前面打马猴给了一个画个圈圈诅咒你，到旁边的土地庙换一下，换好了在他面前画一下</p><p><br></p><p>1-2支线需要对话完 不然不触发后续剧情</p><p><br></p><p>[奖励]:</p><p>方位：土地庙正对方向直走</p>,Translation Pending,The New West - Valley of Ecstasy,-0.6226495167733503,0.6211420697153613,3396,10,54
821883,老人参精,Translation Pending,Yaoguai Chief,<p>与地上的采集植物互动会触发与BOSS【老人参精】的战斗，击败老人参精即可获得精魄。</p><p>[奖励]:衣甲-山珍蓑衣</p><p><br></p><p>[攻略要点]:</p>,Translation Pending,The New West - Valley of Ecstasy,-0.4648788423921246,0.6734059930562779,3397,11,54
821955,魔将 劫波,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p><br></p><p>[攻略要点]:</p>,Translation Pending,The New West - Valley of Ecstasy,-0.7763339673036853,0.8788296625803724,3397,11,54
821854,不能,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p>精魄</p><p>[攻略要点]:快慢刀非常多，而且距离很容易迷惑人。一阶段绑着手，所有攻击都能防御。二阶段的冲刺是投技前摇，铜头铁臂会被掌风破防，砸地蓄力拳放的掌风放完第一段后如果离他距离较近他还会施放第二段，是快慢刀</p>,Translation Pending,The New West - Valley of Ecstasy,-0.34749141744543977,0.14728434914148636,3397,11,54
821851,浪里个浪,Translation Pending,Yaoguai Chief,<p>[奖励]:小活师（材料）</p><p><br></p><p>需要从白狐任务所在的门往上走，看路左边，有入口转入<br></p><p><br></p><p>[攻略要点]:</p>,Translation Pending,The New West - Valley of Ecstasy,-0.6174549898738348,0.23530106342083457,3397,11,54
821882,翠笠武师,Translation Pending,Yaoguai Chief,<p>[奖励]:</p><p><br></p><p>[攻略要点]:要先完成帮助斗笠男两个前置任务，火圈可以锁定，手柄试过了</p>,Translation Pending,The New West - Valley of Ecstasy,-0.21321487090753521,0.13745858505041042,3397,11,54
821855,落伽香藤,Translation Pending,Luojia Fragrant Vine,<p>[获得方式]:图示位置不准确。这边比较远，看到可以直接拿，注意旁边会刷2个芭蕉扇鸟人（掉玲珑内丹），对照地形可以观察旁边是不是山崖下的溪流和小湖</p>,Translation Pending,The New West - Valley of Ecstasy,-0.8834729762094753,0.4277541927452688,3394,13,54
821978,落伽香藤,Translation Pending,Luojia Fragrant Vine,<p>[获得方式]:鸦香客精魄瀑布后面有三棵香藤树，沿着河走</p>,Translation Pending,The New West - Valley of Ecstasy,-0.37731989518007936,0.22229077442156608,3394,13,54
821866,三冬虫,Translation Pending,Awaken Wine Worm,<p>在发光的罐子里，注意这里有只特殊小怪鳖宝，小心被偷袭</p>,Translation Pending,The New West - Valley of Ecstasy,-0.8117907347085804,0.7086345943873482,3395,14,54
821864,前往:小雷音寺,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Valley of Ecstasy,-0.7875769628962814,1.0015933426473964,3399,17,54
821898,焦面鬼王[PV中的巨大僧人],Translation Pending,Tips and Tricks,血条很低，带定身术2分钟搞定,Translation Pending,The New West - Valley of Ecstasy,-0.4375909887314151,0.9077757786295706,3399,17,54
821877,去往瓜田,Translation Pending,Tips and Tricks,看到悬崖边有个小怪站在那里顺着往下跳瓜田在下边，跳两个平台下去，然后过树桥（到悬崖前还有个倒着的钟，里边还有魄可以拿）,Translation Pending,The New West - Valley of Ecstasy,-0.2228268938531528,0.19649604317071123,3399,17,54
821980,起始点,Translation Pending,Tips and Tricks,,Translation Pending,The New West - Valley of Ecstasy,-0.5029590946267035,0.2083267673621947,3399,17,54
821956,这边少了一条岔路,Translation Pending,Tips and Tricks,这边少了一条岔路，沿着坡往上走，可以看到一个箱子，应该是钱，没看到宝箱，尽头一个黄老鼠,Translation Pending,The New West - Valley of Ecstasy,-0.5965449920632011,0.35293982516829203,3399,17,54
821863,小雷音寺-大殿,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - New Thunderclap Temple,-0.7417182858184503,1.0485099411334886,3402,0,55
821847,小雷音寺-寺门,Translation Pending,Shrine,<p>类似篝火，建议每个土地庙都看下商店和铸造有没有新货</p>,Translation Pending,The New West - New Thunderclap Temple,-0.7080223864250854,0.5213721778025899,3402,0,55
821867,雷音寺佛殿内打坐处,Translation Pending,Meditation Spot,<p>[地点描述]:坐上去欣赏风景可得一个技能点</p>,Translation Pending,The New West - New Thunderclap Temple,-0.4459411621110121,0.867525769129557,3403,1,55
821961,宝箱,Translation Pending,Chest,别进门，往右边看,Translation Pending,The New West - New Thunderclap Temple,-0.2011787507618692,0.5120859626750445,3404,2,55
821938,寒铁叶,Translation Pending,Chest,<p>[奖励物品]:</p>,Translation Pending,The New West - New Thunderclap Temple,-0.8477397265747584,0.5780996396073448,3404,2,55
821848,宝箱,Translation Pending,Chest,<p>[奖励物品]:碎金片*3&nbsp; &nbsp;镔铁砂*1</p><p>土地庙转身</p>,Translation Pending,The New West - New Thunderclap Temple,-0.737997597716685,0.34232519417777496,3404,2,55
821860,虚空结,Translation Pending,Chest,<p>[奖励物品]:</p>,Translation Pending,The New West - New Thunderclap Temple,-0.3193898058252671,0.5237334505299458,3404,2,55
821936,九转仙丹,Translation Pending,Pill,<p>下面那个位置不是仙丹是配方（丹药加气力上限）</p>,Translation Pending,The New West - New Thunderclap Temple,-1.090609931083577,0.82769852311786,3405,3,55
821907,甜雪,Translation Pending,Vessel/Drink/Soak,<p>在墙边小亭子的桌上的小盒子里获得</p>,Translation Pending,The New West - New Thunderclap Temple,-0.28182984695521895,0.5713759429142726,3406,4,55
821874,[丹方]轻身散,Translation Pending,Formula,<p>[注意事项]:服用后一定时间内，体术动作不消耗气力</p>,Translation Pending,The New West - New Thunderclap Temple,-0.9168346732284078,0.8363218804279455,3407,5,55
821873,雷榍,Translation Pending,Curio,<p>看到两双脚的妖后转身，正中的桌上盒子里</p>,Translation Pending,The New West - New Thunderclap Temple,-0.6347606433111252,0.6621250152584537,3409,7,55
821937,雷火印(概率),Translation Pending,Curio,<p>[获取方式]:击杀远程法师有概率掉落</p>,Translation Pending,The New West - New Thunderclap Temple,-0.5794743582812032,0.5579728135463853,3409,7,55
821960,兽与佛(概率),Translation Pending,Curio,<p>[获取方式]:双刀僧有概率获得</p>,Translation Pending,The New West - New Thunderclap Temple,-0.6368799129965055,0.6103807410670612,3409,7,55
821915,金刚护臂(概率),Translation Pending,Curio,<p>[获取方式]:击杀泥塑金刚概率获取一个护手</p>,Translation Pending,The New West - New Thunderclap Temple,-0.640019553896451,0.7611822610961809,3409,7,55
